course;stop_code;stop_id;stop_name;route_short_name;trip_headsign;direction_id;departure_time;is_theorical;delay_sec;dest_ar_code
268439041;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;12:21:47;0;313;10149
268439062;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;12:41:01;0;1467;10149
268439043;GARIGLIA;8119;GARIGLIANO;14;POMPIGNANE - LACS;0;12:55:00;0;2306;10149
268439062;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;12:32:24;0;950;10149
268439043;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;12:47:24;0;1850;10149
268439064;MERMOZS;4116;JEAN MERMOZ;14;POMPIGNANE - LACS;0;13:07:24;0;3050;10149
268439062;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;12:30:00;0;806;10149
268439043;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;12:45:00;0;1706;10149
268439064;LBLUM9R;9234;LEON BLUM;14;POMPIGNANE - LACS;0;13:05:00;0;2906;10149
268439062;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;12:33:00;0;986;10149
268439043;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;12:48:00;0;1886;10149
268439064;AUBES14S;14109;LES AUBES;14;POMPIGNANE - LACS;0;13:08:00;0;3086;10149
268439041;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;12:19:31;0;177;10149
268439062;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;12:39:07;0;1353;10149
268439043;PALOMBEA;8116;PALOMBES;14;POMPIGNANE - LACS;0;12:53:06;0;2192;10149
268439062;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;12:35:12;0;1118;10149
268439043;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;12:49:45;0;1991;10149
268439064;PINSONSA;8111;PINSONS;14;POMPIGNANE - LACS;0;13:09:45;0;3191;10149
268439041;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;12:18:47;0;133;10149
268439062;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;12:38:01;0;1287;10149
268439043;STMAU14A;14111;SAINT-MAUR;14;POMPIGNANE - LACS;0;12:52:00;0;2126;10149
268439041;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;12:22:45;0;371;10149
268439062;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;12:42:21;0;1547;10149
268439043;SALAISOA;8120;SALAISON;14;POMPIGNANE - LACS;0;12:56:20;0;2386;10149
268439127;AIGUE05S;5236;AIGUELONGUE;15;ODYSSEUM;1;12:31:37;0;903;9253
268439169;AIGUE05S;5236;AIGUELONGUE;15;ODYSSEUM;1;12:45:01;0;1707;9253
268440097;AIGUE05S;5236;AIGUELONGUE;15;ODYSSEUM;1;12:49:21;0;1967;9253
268439127;BELVEDEE;9109;BELVEDERE;15;ODYSSEUM;1;12:16:55;0;21;9253
268439169;BELVEDEE;9109;BELVEDERE;15;ODYSSEUM;1;12:30:41;0;847;9253
268440097;BELVEDEE;9109;BELVEDERE;15;ODYSSEUM;1;12:34:44;0;1090;9253
268439127;BENGALIR;10215;BENGALIS;15;ODYSSEUM;1;12:31:55;0;921;9253
268439169;BENGALIR;10215;BENGALIS;15;ODYSSEUM;1;12:45:41;0;1747;9253
268440097;BENGALIR;10215;BENGALIS;15;ODYSSEUM;1;12:49:44;0;1990;9253
268439169;BUGARELR;10256;BUGAREL;15;ODYSSEUM;1;12:17:41;0;67;9253
268440097;BUGARELR;10256;BUGAREL;15;ODYSSEUM;1;12:21:56;0;322;9253
268439180;BUGARELR;10256;BUGAREL;15;ODYSSEUM;1;12:31:56;0;922;9253
268439127;CDGAULLR;10246;CH. DE GAULLE;15;ODYSSEUM;1;12:36:37;0;1203;9253
268439127;CDG16D;16301;CH. DE GAULLE;15;ODYSSEUM;1;12:36:40;0;1206;9253
268439169;CDGAULLR;10246;CH. DE GAULLE;15;ODYSSEUM;1;12:50:01;0;2007;9253
268439169;CHDUS;4102;CHENG-DU;15;ODYSSEUM;1;12:18:33;0;119;9253
268440097;CHDUS;4102;CHENG-DU;15;ODYSSEUM;1;12:22:48;0;374;9253
268439180;CHDUS;4102;CHENG-DU;15;ODYSSEUM;1;12:32:48;0;974;9253
268439127;CINSAULR;3207;CINSAULTS;15;ODYSSEUM;1;12:21:54;0;320;9253
268439169;CINSAULR;3207;CINSAULTS;15;ODYSSEUM;1;12:35:40;0;1146;9253
268440097;CINSAULR;3207;CINSAULTS;15;ODYSSEUM;1;12:39:43;0;1389;9253
268439127;PHARMACR;10224;FAC DE PHARMACIE;15;ODYSSEUM;1;12:24:42;0;488;9253
268439169;PHARMACR;10224;FAC DE PHARMACIE;15;ODYSSEUM;1;12:38:34;0;1320;9253
268440097;PHARMACR;10224;FAC DE PHARMACIE;15;ODYSSEUM;1;12:42:31;0;1557;9253
268439127;GOELANDR;10122;GOELANDS;15;ODYSSEUM;1;12:42:52;0;1578;9253
268439169;GOELANDR;10122;GOELANDS;15;ODYSSEUM;1;12:55:43;0;2349;9253
268440097;GOELANDR;10122;GOELANDS;15;ODYSSEUM;1;13:00:36;0;2642;9253
268439127;HDUNANTR;10210;HENRI DUNANT;15;ODYSSEUM;1;12:26:49;0;615;9253
268439169;HDUNANTR;10210;HENRI DUNANT;15;ODYSSEUM;1;12:40:35;0;1441;9253
268440097;HDUNANTR;10210;HENRI DUNANT;15;ODYSSEUM;1;12:44:38;0;1684;9253
268439127;HENRIMAR;3206;HENRI MARES;15;ODYSSEUM;1;12:21:01;0;267;9253
268439169;HENRIMAR;3206;HENRI MARES;15;ODYSSEUM;1;12:34:35;0;1081;9253
268440097;HENRIMAR;3206;HENRI MARES;15;ODYSSEUM;1;12:38:50;0;1336;9253
268439127;CALVINR;10205;JEAN CALVIN;15;ODYSSEUM;1;12:18:37;0;123;9253
268439169;CALVINR;10205;JEAN CALVIN;15;ODYSSEUM;1;12:32:01;0;927;9253
268440097;CALVINR;10205;JEAN CALVIN;15;ODYSSEUM;1;12:36:21;0;1187;9253
268439127;LAGOYAR;10249;LAGOYA;15;ODYSSEUM;1;12:43:48;0;1634;9253
268439169;LAGOYAR;10249;LAGOYA;15;ODYSSEUM;1;12:57:34;0;2460;9253
268440097;LAGOYAR;10249;LAGOYA;15;ODYSSEUM;1;13:01:37;0;2703;9253
268440097;GRANDMR;10244;LE GRAND M;15;ODYSSEUM;1;12:18:58;0;144;9253
268439180;GRANDMR;10244;LE GRAND M;15;ODYSSEUM;1;12:28:55;0;741;9253
268438145;GRANDMR;10244;LE GRAND M;15;ODYSSEUM;1;12:48:55;1;1941;9253
268439169;BOUISS15;15261;LES BOUISSES;15;ODYSSEUM;1;12:22:01;0;327;9253
268440097;BOUISS15;15261;LES BOUISSES;15;ODYSSEUM;1;12:26:21;0;587;9253
268439180;BOUISS15;15261;LES BOUISSES;15;ODYSSEUM;1;12:35:58;0;1164;9253
268439127;LOUISRAR;3205;LOUIS RAVAZ;15;ODYSSEUM;1;12:20:46;0;252;9253
268439169;LOUISRAR;3205;LOUIS RAVAZ;15;ODYSSEUM;1;12:33:37;0;1023;9253
268440097;LOUISRAR;3205;LOUIS RAVAZ;15;ODYSSEUM;1;12:38:30;0;1316;9253
268439169;COLLINER;7207;LYCEE J. FERRY;15;ODYSSEUM;1;12:25:45;0;551;9253
268440097;COLLINER;7207;LYCEE J. FERRY;15;ODYSSEUM;1;12:30:00;0;806;9253
268439180;COLLINER;7207;LYCEE J. FERRY;15;ODYSSEUM;1;12:40:00;0;1406;9253
268439127;CHEVALIR;10217;M. CHEVALIER;15;ODYSSEUM;1;12:33:38;0;1024;9253
268439169;CHEVALIR;10217;M. CHEVALIER;15;ODYSSEUM;1;12:47:30;0;1856;9253
268440097;CHEVALIR;10217;M. CHEVALIER;15;ODYSSEUM;1;12:51:30;0;2096;9253
268439127;FLANDRER;10211;MAJOR FLANDRE;15;ODYSSEUM;1;12:28:47;0;733;9253
268439169;FLANDRER;10211;MAJOR FLANDRE;15;ODYSSEUM;1;12:41:38;0;1504;9253
268440097;FLANDRER;10211;MAJOR FLANDRE;15;ODYSSEUM;1;12:46:31;0;1797;9253
268439169;MARTELIR;7206;MARTELLIERE;15;ODYSSEUM;1;12:25:01;0;507;9253
268440097;MARTELIR;7206;MARTELLIERE;15;ODYSSEUM;1;12:29:21;0;767;9253
268439180;MARTELIR;7206;MARTELLIERE;15;ODYSSEUM;1;12:38:58;0;1344;9253
268440097;BAGNERER;10253;MAS DE BAGNERES;15;ODYSSEUM;1;12:16:52;0;18;9253
268439180;BAGNERER;10253;MAS DE BAGNERES;15;ODYSSEUM;1;12:26:52;0;618;9253
268438145;BAGNERER;10253;MAS DE BAGNERES;15;ODYSSEUM;1;12:46:51;1;1817;9253
268439164;MILLENAR;10233;MILLENAIRE;15;ODYSSEUM;1;12:16:47;0;13;9253
268439127;MILLENAR;10233;MILLENAIRE;15;ODYSSEUM;1;12:47:39;0;1865;9253
268439169;MILLENAR;10233;MILLENAIRE;15;ODYSSEUM;1;13:01:03;0;2669;9253
268439169;ORMEAUXR;7262;ORMEAUX;15;ODYSSEUM;1;12:22:46;0;372;9253
268440097;ORMEAUXR;7262;ORMEAUX;15;ODYSSEUM;1;12:27:39;0;665;9253
268439180;ORMEAUXR;7262;ORMEAUX;15;ODYSSEUM;1;12:37:16;0;1242;9253
268439127;PLIROND2;16234;PARC LIRONDE;15;ODYSSEUM;1;12:45:34;0;1740;9253
268439169;PLIROND2;16234;PARC LIRONDE;15;ODYSSEUM;1;12:58:40;0;2526;9253
268440097;PLIROND2;16234;PARC LIRONDE;15;ODYSSEUM;1;13:02:55;0;2781;9253
268439127;PASTOURR;10252;PASTOURELLES;15;ODYSSEUM;1;12:39:32;0;1378;9253
268439169;PASTOURR;10252;PASTOURELLES;15;ODYSSEUM;1;12:52:51;0;2177;9253
268440097;PASTOURR;10252;PASTOURELLES;15;ODYSSEUM;1;12:57:44;0;2470;9253
268439169;PFAJONS;4246;PAUL FAJON;15;ODYSSEUM;1;12:20:38;0;244;9253
268440097;PFAJONS;4246;PAUL FAJON;15;ODYSSEUM;1;12:24:41;0;487;9253
268439180;PFAJONS;4246;PAUL FAJON;15;ODYSSEUM;1;12:34:41;0;1087;9253
268439127;LAROQUER;10259;PIERRE LAROQUE;15;ODYSSEUM;1;12:40:39;0;1445;9253
268439169;LAROQUER;10259;PIERRE LAROQUE;15;ODYSSEUM;1;12:54:31;0;2277;9253
268440097;LAROQUER;10259;PIERRE LAROQUE;15;ODYSSEUM;1;12:58:31;0;2517;9253
268439127;PINVILLR;10248;PINVILLE;15;ODYSSEUM;1;12:43:38;0;1624;9253
268439169;PINVILLR;10248;PINVILLE;15;ODYSSEUM;1;12:56:44;0;2410;9253
268440097;PINVILLR;10248;PINVILLE;15;ODYSSEUM;1;13:00:59;0;2665;9253
268439127;LESLACSR;8203;POMPIGNANE- LACS;15;ODYSSEUM;1;12:37:51;0;1277;9253
268439169;LESLACSR;8203;POMPIGNANE- LACS;15;ODYSSEUM;1;12:51:37;0;2103;9253
268440097;LESLACSR;8203;POMPIGNANE- LACS;15;ODYSSEUM;1;12:55:40;0;2346;9253
268439127;RIEGESR;10206;RIEGES;15;ODYSSEUM;1;12:19:48;0;194;9253
268439169;RIEGESR;10206;RIEGES;15;ODYSSEUM;1;12:32:39;0;965;9253
268440097;RIEGESR;10206;RIEGES;15;ODYSSEUM;1;12:37:32;0;1258;9253
268439127;ROQUETUR;10216;ROQUETURIERE;15;ODYSSEUM;1;12:32:58;0;984;9253
268439169;ROQUETUR;10216;ROQUETURIERE;15;ODYSSEUM;1;12:46:32;0;1798;9253
268440097;ROQUETUR;10216;ROQUETURIERE;15;ODYSSEUM;1;12:50:47;0;2053;9253
268439169;ROUGETS;4103;ROUGET DE LISLE;15;ODYSSEUM;1;12:19:41;0;187;9253
268440097;ROUGETS;4103;ROUGET DE LISLE;15;ODYSSEUM;1;12:23:56;0;442;9253
268439180;ROUGETS;4103;ROUGET DE LISLE;15;ODYSSEUM;1;12:33:56;0;1042;9253
268439180;SABINA;10152;SABINES;15;ODYSSEUM;1;12:25:00;0;506;9253
268438145;SABINA;10152;SABINES;15;ODYSSEUM;1;12:45:00;1;1706;9253
268438206;SABINA;10152;SABINES;15;ODYSSEUM;1;13:05:00;1;2906;9253
268439127;STELOIR2;10223;SAINT-ELOI;15;ODYSSEUM;1;12:26:37;0;603;9253
268439169;STELOIR2;10223;SAINT-ELOI;15;ODYSSEUM;1;12:40:01;0;1407;9253
268440097;STELOIR2;10223;SAINT-ELOI;15;ODYSSEUM;1;12:44:21;0;1667;9253
268439127;STLAZARR;10245;SAINT-LAZARE;15;ODYSSEUM;1;12:34:35;0;1081;9253
268439169;STLAZARR;10245;SAINT-LAZARE;15;ODYSSEUM;1;12:47:41;0;1867;9253
268440097;STLAZARR;10245;SAINT-LAZARE;15;ODYSSEUM;1;12:51:56;0;2122;9253
268439127;STECATHR;10212;SAINTE-CATHERINE;15;ODYSSEUM;1;12:29:31;0;777;9253
268439169;STECATHR;10212;SAINTE-CATHERINE;15;ODYSSEUM;1;12:42:37;0;1563;9253
268440097;STECATHR;10212;SAINTE-CATHERINE;15;ODYSSEUM;1;12:46:52;0;1818;9253
268439127;SALAISOR;8204;SALAISON;15;ODYSSEUM;1;12:38:38;0;1324;9253
268439169;SALAISOR;8204;SALAISON;15;ODYSSEUM;1;12:52:02;0;2128;9253
268440097;SALAISOR;8204;SALAISON;15;ODYSSEUM;1;12:56:22;0;2388;9253
268439127;POMPI10R;10247;SEMARD;15;ODYSSEUM;1;12:41:39;0;1505;9253
268439169;POMPI10R;10247;SEMARD;15;ODYSSEUM;1;12:55:03;0;2309;9253
268440097;POMPI10R;10247;SEMARD;15;ODYSSEUM;1;12:59:23;0;2569;9253
268439169;SGERMAIR;7263;SOPHIE GERMAIN;15;ODYSSEUM;1;12:23:36;0;422;9253
268440097;SGERMAIR;7263;SOPHIE GERMAIN;15;ODYSSEUM;1;12:28:06;0;692;9253
268439180;SGERMAIR;7263;SOPHIE GERMAIN;15;ODYSSEUM;1;12:38:06;0;1292;9253
268439169;TONNELRR;10231;TONNELLES;15;ODYSSEUM;1;12:28:57;0;743;9253
268440097;TONNELRR;10231;TONNELLES;15;ODYSSEUM;1;12:33:17;0;1003;9253
268439180;TONNELRR;10231;TONNELLES;15;ODYSSEUM;1;12:42:54;0;1580;9253
268439127;TOURTERR;10213;TOURTERELLES;15;ODYSSEUM;1;12:29:42;0;788;9253
268439169;TOURTERR;10213;TOURTERELLES;15;ODYSSEUM;1;12:43:34;0;1620;9253
268440097;TOURTERR;10213;TOURTERELLES;15;ODYSSEUM;1;12:47:31;0;1857;9253
268439127;VAUGUIER;10251;VAUGUIERES;15;ODYSSEUM;1;12:46:39;0;1805;9253
268439169;VAUGUIER;10251;VAUGUIERES;15;ODYSSEUM;1;12:59:30;0;2576;9253
268440097;VAUGUIER;10251;VAUGUIERES;15;ODYSSEUM;1;13:04:00;0;2846;9253
268439127;VOIEDOR;10207;VOIE DOMITIENNE;15;ODYSSEUM;1;12:23:54;0;440;9253
268439169;VOIEDOR;10207;VOIE DOMITIENNE;15;ODYSSEUM;1;12:36:45;0;1211;9253
268440097;VOIEDOR;10207;VOIE DOMITIENNE;15;ODYSSEUM;1;12:41:38;0;1504;9253
268439169;DUMANOIR;10257;YVES DU MANOIR;15;ODYSSEUM;1;12:17:02;0;28;9253
268440097;DUMANOIR;10257;YVES DU MANOIR;15;ODYSSEUM;1;12:21:22;0;288;9253
268439180;DUMANOIR;10257;YVES DU MANOIR;15;ODYSSEUM;1;12:30:59;0;865;9253
268439149;AIGUE05E;5136;AIGUELONGUE;15;SABINES;0;12:31:13;0;879;10152
268439166;AIGUE05E;5136;AIGUELONGUE;15;SABINES;0;12:50:57;0;2063;10152
268439208;AIGUE05E;5136;AIGUELONGUE;15;SABINES;0;13:10:58;0;3264;10152
268439138;BELVEDES;9219;BELVEDERE;15;SABINES;0;12:25:19;0;525;10152
268439149;BELVEDES;9219;BELVEDERE;15;SABINES;0;12:48:23;0;1909;10152
268439166;BELVEDES;9219;BELVEDERE;15;SABINES;0;13:08:07;0;3093;10152
268439149;BENGALIA;10105;BENGALIS;15;SABINES;0;12:29:57;0;803;10152
268439166;BENGALIA;10105;BENGALIS;15;SABINES;0;12:49:57;0;2003;10152
268439208;BENGALIA;10105;BENGALIS;15;SABINES;0;13:09:58;0;3204;10152
268438069;BUGARELA;10156;BUGAREL;15;SABINES;0;12:17:34;0;60;10152
268439138;BUGARELA;10156;BUGAREL;15;SABINES;0;12:39:13;0;1359;10152
268439149;BUGARELA;10156;BUGAREL;15;SABINES;0;13:02:01;0;2727;10152
268439149;CDG16A;16501;CH. DE GAULLE;15;SABINES;0;12:24:46;0;492;10152
268439149;CDGAULLA;10150;CH. DE GAULLE;15;SABINES;0;12:25:14;0;520;10152
268439166;CDG16A;16501;CH. DE GAULLE;15;SABINES;0;12:44:46;0;1692;10152
268438069;CHDUE;4239;CHENG-DU;15;SABINES;0;12:16:55;0;21;10152
268439138;CHDUE;4239;CHENG-DU;15;SABINES;0;12:38:14;0;1300;10152
268439149;CHDUE;4239;CHENG-DU;15;SABINES;0;13:01:34;0;2700;10152
268439138;CINSAULA;3124;CINSAULTS;15;SABINES;0;12:20:13;0;219;10152
268439149;CINSAULA;3124;CINSAULTS;15;SABINES;0;12:43:01;0;1587;10152
268439166;CINSAULA;3124;CINSAULTS;15;SABINES;0;13:03:01;0;2787;10152
268439138;PHARMACA;10111;FAC DE PHARMACIE;15;SABINES;0;12:17:42;0;68;10152
268439149;PHARMACA;10111;FAC DE PHARMACIE;15;SABINES;0;12:40:49;0;1455;10152
268439166;PHARMACA;10111;FAC DE PHARMACIE;15;SABINES;0;13:00:49;0;2655;10152
268439149;GOELANDA;10230;GOELANDS;15;SABINES;0;12:19:02;0;148;10152
268439166;GOELANDA;10230;GOELANDS;15;SABINES;0;12:39:02;0;1348;10152
268439208;GOELANDA;10230;GOELANDS;15;SABINES;0;12:59:03;0;2549;10152
268439149;HDUNANTA;10110;HENRI DUNANT;15;SABINES;0;12:37:51;0;1277;10152
268439166;HDUNANTA;10110;HENRI DUNANT;15;SABINES;0;12:57:24;0;2450;10152
268439208;HDUNANTA;10110;HENRI DUNANT;15;SABINES;0;13:17:25;0;3651;10152
268439138;HENRIMAA;3125;HENRI MARES;15;SABINES;0;12:21:11;0;277;10152
268439149;HENRIMAA;3125;HENRI MARES;15;SABINES;0;12:43:59;0;1645;10152
268439166;HENRIMAA;3125;HENRI MARES;15;SABINES;0;13:03:59;0;2845;10152
268439138;CALVINA;10114;JEAN CALVIN;15;SABINES;0;12:23:50;0;436;10152
268439149;CALVINA;10114;JEAN CALVIN;15;SABINES;0;12:47:13;0;1839;10152
268439166;CALVINA;10114;JEAN CALVIN;15;SABINES;0;13:06:57;0;3023;10152
268439149;LAGOYAA;10146;LAGOYA;15;SABINES;0;12:17:40;0;66;10152
268439166;LAGOYAA;10146;LAGOYA;15;SABINES;0;12:37:40;0;1266;10152
268439208;LAGOYAA;10146;LAGOYA;15;SABINES;0;12:57:41;0;2467;10152
268438069;GRANDME;6105;LE GRAND M;15;SABINES;0;12:20:42;0;248;10152
268439138;GRANDME;6105;LE GRAND M;15;SABINES;0;12:42:21;0;1547;10152
268439149;GRANDME;6105;LE GRAND M;15;SABINES;0;13:05:25;0;2931;10152
268439138;BOUISS4A;7165;LES BOUISSES;15;SABINES;0;12:34:50;0;1096;10152
268439149;BOUISS4A;7165;LES BOUISSES;15;SABINES;0;12:58:13;0;2499;10152
268439166;BOUISS4A;7165;LES BOUISSES;15;SABINES;0;13:17:57;0;3683;10152
268439138;LOUISRAA;3126;LOUIS RAVAZ;15;SABINES;0;12:21:30;0;296;10152
268439149;LOUISRAA;3126;LOUIS RAVAZ;15;SABINES;0;12:44:37;0;1683;10152
268439166;LOUISRAA;3126;LOUIS RAVAZ;15;SABINES;0;13:04:37;0;2883;10152
268439138;COLLINEA;7124;LYCEE J. FERRY;15;SABINES;0;12:30:27;0;833;10152
268439149;COLLINEA;7124;LYCEE J. FERRY;15;SABINES;0;12:53:35;0;2221;10152
268439166;COLLINEA;7124;LYCEE J. FERRY;15;SABINES;0;13:13:35;0;3421;10152
268439149;CHEVALIA;10103;M. CHEVALIER;15;SABINES;0;12:28:02;0;688;10152
268439166;CHEVALIA;10103;M. CHEVALIER;15;SABINES;0;12:48:02;0;1888;10152
268439208;CHEVALIA;10103;M. CHEVALIER;15;SABINES;0;13:08:03;0;3089;10152
268439149;FLANDREA;10109;MAJOR FLANDRE;15;SABINES;0;12:35:45;0;1151;10152
268439166;FLANDREA;10109;MAJOR FLANDRE;15;SABINES;0;12:55:45;0;2351;10152
268439208;FLANDREA;10109;MAJOR FLANDRE;15;SABINES;0;13:15:46;0;3552;10152
268439138;MARTELIA;7125;MARTELLIERE;15;SABINES;0;12:31:50;0;916;10152
268439149;MARTELIA;7125;MARTELLIERE;15;SABINES;0;12:55:13;0;2319;10152
268439166;MARTELIA;7125;MARTELLIERE;15;SABINES;0;13:14:57;0;3503;10152
268438069;BAGNEREA;10155;MAS DE BAGNERES;15;SABINES;0;12:22:55;0;381;10152
268439138;BAGNEREA;10155;MAS DE BAGNERES;15;SABINES;0;12:44:14;0;1660;10152
268439149;BAGNEREA;10155;MAS DE BAGNERES;15;SABINES;0;13:07:34;0;3060;10152
268439166;MILLENAA;10133;MILLENAIRE;15;SABINES;0;12:34:59;0;1105;10152
268439208;MILLENAA;10133;MILLENAIRE;15;SABINES;0;12:55:00;0;2306;10152
268439171;MILLENAA;10133;MILLENAIRE;15;SABINES;0;13:14:59;0;3505;10152
268439138;ORMEAUXA;7162;ORMEAUX;15;SABINES;0;12:33:46;0;1032;10152
268439149;ORMEAUXA;7162;ORMEAUX;15;SABINES;0;12:56:53;0;2419;10152
268439166;ORMEAUXA;7162;ORMEAUX;15;SABINES;0;13:16:53;0;3619;10152
268439149;PLIROND1;16134;PARC LIRONDE;15;SABINES;0;12:16:38;0;4;10152
268439166;PLIROND1;16134;PARC LIRONDE;15;SABINES;0;12:36:26;0;1192;10152
268439208;PLIROND1;16134;PARC LIRONDE;15;SABINES;0;12:56:27;0;2393;10152
268439149;PASTOURA;10154;PASTOURELLES;15;SABINES;0;12:21:40;0;306;10152
268439166;PASTOURA;10154;PASTOURELLES;15;SABINES;0;12:41:28;0;1494;10152
268439208;PASTOURA;10154;PASTOURELLES;15;SABINES;0;13:01:29;0;2695;10152
268439138;PFAJONE;4139;PAUL FAJON;15;SABINES;0;12:36:12;0;1178;10152
268439149;PFAJONE;4139;PAUL FAJON;15;SABINES;0;12:59:31;0;2577;10152
268439166;PFAJONE;4139;PAUL FAJON;15;SABINES;0;13:19:19;0;3765;10152
268439149;LAROQUEA;10159;PIERRE LAROQUE;15;SABINES;0;12:20:38;0;244;10152
268439166;LAROQUEA;10159;PIERRE LAROQUE;15;SABINES;0;12:40:38;0;1444;10152
268439208;LAROQUEA;10159;PIERRE LAROQUE;15;SABINES;0;13:00:39;0;2645;10152
268439149;PINVILLA;10147;PINVILLE;15;SABINES;0;12:18:43;0;129;10152
268439166;PINVILLA;10147;PINVILLE;15;SABINES;0;12:38:16;0;1302;10152
268439208;PINVILLA;10147;PINVILLE;15;SABINES;0;12:58:17;0;2503;10152
268439166;PL_FRANE;9146;PLACE DE FRANCE;15;SABINES;0;12:34:00;0;1046;10152
268439208;PL_FRANE;9146;PLACE DE FRANCE;15;SABINES;0;12:54:00;0;2246;10152
268439171;PL_FRANE;9146;PLACE DE FRANCE;15;SABINES;0;13:14:00;0;3446;10152
268439149;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;12:23:40;0;426;10152
268439166;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;12:43:40;0;1626;10152
268439208;LESLACSA;8121;POMPIGNANE- LACS;15;SABINES;0;13:03:41;0;2827;10152
268439138;RIEGESA;10113;RIEGES;15;SABINES;0;12:22:33;0;359;10152
268439149;RIEGESA;10113;RIEGES;15;SABINES;0;12:45:40;0;1746;10152
268439166;RIEGESA;10113;RIEGES;15;SABINES;0;13:05:40;0;2946;10152
268439149;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;12:28:51;0;737;10152
268439166;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;12:48:51;0;1937;10152
268439208;ROQUETUA;10104;ROQUETURIERE;15;SABINES;0;13:08:52;0;3138;10152
268439138;ROUGETE;4238;ROUGET DE LISLE;15;SABINES;0;12:36:44;0;1210;10152
268439149;ROUGETE;4238;ROUGET DE LISLE;15;SABINES;0;12:59:51;0;2597;10152
268439166;ROUGETE;4238;ROUGET DE LISLE;15;SABINES;0;13:19:51;0;3797;10152
268439149;STELOIA;10136;SAINT-ELOI;15;SABINES;0;12:39:13;0;1359;10152
268439166;STELOIA;10136;SAINT-ELOI;15;SABINES;0;12:58:57;0;2543;10152
268439208;STELOIA;10136;SAINT-ELOI;15;SABINES;0;13:18:58;0;3744;10152
268439149;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;12:27:34;0;660;10152
268439166;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;12:47:22;0;1848;10152
268439208;STLAZARA;10151;SAINT-LAZARE;15;SABINES;0;13:07:23;0;3049;10152
268439149;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;12:34:02;0;1048;10152
268439166;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;12:54:02;0;2248;10152
268439208;STECATHA;10108;SAINTE-CATHERINE;15;SABINES;0;13:14:03;0;3449;10152
268439149;SALAISOA;8120;SALAISON;15;SABINES;0;12:23:15;0;401;10152
268439166;SALAISOA;8120;SALAISON;15;SABINES;0;12:42:59;0;1585;10152
268439208;SALAISOA;8120;SALAISON;15;SABINES;0;13:03:00;0;2786;10152
268439149;POMPI10A;10148;SEMARD;15;SABINES;0;12:20:15;0;221;10152
268439166;POMPI10A;10148;SEMARD;15;SABINES;0;12:39:59;0;1405;10152
268439208;POMPI10A;10148;SEMARD;15;SABINES;0;13:00:00;0;2606;10152
268439138;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;12:32:31;0;957;10152
268439149;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;12:55:38;0;2344;10152
268439166;SGERMAIA;7161;SOPHIE GERMAIN;15;SABINES;0;13:15:38;0;3544;10152
268439138;TONNELRA;10129;TONNELLES;15;SABINES;0;12:27:27;0;653;10152
268439149;TONNELRA;10129;TONNELLES;15;SABINES;0;12:50:42;0;2048;10152
268439166;TONNELRA;10129;TONNELLES;15;SABINES;0;13:10:15;0;3221;10152
268439149;TOURTERA;10107;TOURTERELLES;15;SABINES;0;12:32:55;0;981;10152
268439166;TOURTERA;10107;TOURTERELLES;15;SABINES;0;12:52:55;0;2181;10152
268439208;TOURTERA;10107;TOURTERELLES;15;SABINES;0;13:12:56;0;3382;10152
268439166;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;12:35:29;0;1135;10152
268439208;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;12:55:30;0;2336;10152
268439171;VAUGUIEA;10144;VAUGUIERES;15;SABINES;0;13:15:29;0;3535;10152
268439138;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;12:18:38;0;124;10152
268439149;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;12:41:45;0;1511;10152
268439166;VOIEDOA;10112;VOIE DOMITIENNE;15;SABINES;0;13:01:45;0;2711;10152
